travelcode,usercode,name,place,days,price,total,date
43635.0,428.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-03-12
43638.0,428.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-04-02
43639.0,428.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-04-09
43642.0,428.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-04-30
43646.0,428.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-05-28
43648.0,428.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-06-11
43649.0,428.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-06-18
43651.0,428.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-07-02
43657.0,428.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-08-13
43658.0,428.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-08-20
43660.0,428.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-09-03
43665.0,428.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-10-08
43674.0,428.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-12-10
43675.0,428.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-12-17
43676.0,428.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-24
43682.0,428.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-02-04
43685.0,428.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-02-25
43687.0,428.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-03-11
43690.0,428.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-04-01
43693.0,428.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-04-22
43694.0,428.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-04-29
43698.0,428.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-05-27
43702.0,428.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-06-24
43704.0,428.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2021-07-08
43709.0,429.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2019-09-26
43710.0,429.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2019-10-03
43715.0,429.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2019-11-07
43719.0,429.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2019-12-05
43727.0,429.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-01-30
43729.0,429.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-02-13
43731.0,429.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-02-27
43732.0,429.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-03-05
43736.0,429.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-04-02
43739.0,429.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-04-23
43742.0,429.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-05-14
43745.0,429.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-06-04
43750.0,429.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-07-09
43751.0,429.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-07-16
43752.0,429.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-07-23
43754.0,429.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-08-06
43757.0,429.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-08-27
43761.0,429.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-09-24
43764.0,429.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-10-15
43771.0,429.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-12-03
43778.0,429.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-01-21
43781.0,429.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-02-11
43791.0,430.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-11-07
43794.0,430.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2019-11-28
43796.0,430.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2019-12-12
43799.0,430.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-01-02
43803.0,430.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-01-30
43804.0,430.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-02-06
43805.0,430.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-02-13
43812.0,430.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-04-02
43814.0,430.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-04-16
43817.0,430.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-05-07
43821.0,430.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-06-04
43824.0,430.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-06-25
43830.0,430.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-08-06
43831.0,430.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-08-13
43835.0,430.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-09-10
43839.0,430.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-10-08
43840.0,430.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-10-15
43841.0,430.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-10-22
43844.0,430.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-11-12
43848.0,430.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-12-10
43850.0,430.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-12-24
43858.0,430.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-02-18
43860.0,430.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-03-04
43867.0,430.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-04-22
43869.0,430.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-05-06
43870.0,430.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-05-13
43873.0,430.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-06-03
43874.0,430.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-06-10
43884.0,430.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-08-19
43888.0,430.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-09-16
43889.0,430.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-09-23
43892.0,430.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-10-14
43896.0,430.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-11-11
43897.0,430.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-11-18
43899.0,430.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-12-02
43905.0,430.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2022-01-13
43911.0,430.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-02-24
43914.0,430.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-03-17
43915.0,430.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-03-24
43917.0,430.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-04-07
43926.0,430.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-06-09
43928.0,430.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2022-06-23
43929.0,430.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2022-06-30
43932.0,430.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2022-07-21
43935.0,430.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2022-08-11
43938.0,430.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2022-09-01
43942.0,430.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2022-09-29
43947.0,430.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-11-03
43949.0,430.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-11-17
43957.0,430.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2023-01-12
43958.0,430.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2023-01-19
43959.0,430.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2023-01-26
43961.0,430.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2023-02-09
43972.0,430.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2023-04-27
43976.0,430.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2023-05-25
43980.0,431.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2019-09-26
43990.0,431.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2019-12-05
43992.0,431.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2019-12-19
43996.0,431.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-01-16
44000.0,431.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-02-13
44002.0,431.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-02-27
44007.0,431.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-04-02
44010.0,431.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-04-23
44013.0,431.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-05-14
44021.0,431.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-07-09
44023.0,431.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-07-23
44025.0,431.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-08-06
44033.0,431.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-10-01
44038.0,431.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-11-05
44040.0,431.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-11-19
44046.0,431.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-12-31
44049.0,431.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2021-01-21
44054.0,431.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-02-25
44056.0,431.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-03-11
44057.0,431.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-03-18
44064.0,431.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-05-06
44065.0,431.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-05-13
44071.0,431.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-06-24
44074.0,431.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-07-15
44077.0,431.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-08-05
44089.0,431.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-10-28
44090.0,431.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-11-04
44091.0,431.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-11-11
44093.0,431.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2021-11-25
44098.0,431.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-12-30
44104.0,431.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2022-02-10
44110.0,431.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-03-24
44112.0,431.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-04-07
44118.0,431.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2022-05-19
44120.0,431.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-06-02
44122.0,431.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-06-16
44125.0,431.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-07-07
44135.0,432.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2019-11-07
44137.0,432.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-11-21
44138.0,432.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2019-11-28
44139.0,432.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2019-12-05
44143.0,432.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-01-02
44144.0,432.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-01-09
44149.0,432.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-02-13
44150.0,432.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-02-20
44151.0,432.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-02-27
44152.0,432.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-03-05
44156.0,432.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-04-02
44157.0,432.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-04-09
44164.0,432.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-05-28
44165.0,432.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-06-04
44166.0,432.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-06-11
44167.0,432.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-06-18
44170.0,432.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-07-09
44174.0,432.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-08-06
44181.0,432.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-09-24
44182.0,432.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-10-01
44187.0,432.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-11-05
44196.0,432.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-01-07
44199.0,432.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-01-28
44200.0,432.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-02-04
44202.0,432.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-02-18
44213.0,432.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-05-06
44214.0,432.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-05-13
44220.0,432.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-06-24
44225.0,432.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-07-29
44232.0,432.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-09-16
44233.0,432.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-09-23
44235.0,432.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-10-07
44237.0,432.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-10-21
44240.0,432.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-11-11
44242.0,432.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-11-25
44243.0,432.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-12-02
44247.0,432.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2021-12-30
44249.0,432.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-01-13
44250.0,432.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-01-20
44253.0,432.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2022-02-10
44254.0,432.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-02-17
44255.0,432.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-02-24
44257.0,432.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2022-03-10
44258.0,432.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-03-17
44262.0,432.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-04-14
44266.0,432.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2022-05-12
44267.0,432.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-05-19
44269.0,432.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2022-06-02
44273.0,432.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-06-30
44275.0,432.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-07-14
44281.0,432.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-08-25
44284.0,432.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-09-15
44285.0,432.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-09-22
44293.0,433.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2019-10-24
44294.0,433.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2019-10-31
44296.0,433.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-11-14
44300.0,433.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2019-12-12
44309.0,433.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-02-13
44317.0,433.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-04-09
44318.0,433.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-04-16
44323.0,433.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-05-21
44327.0,433.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-06-18
44329.0,433.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-07-02
44334.0,433.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2020-08-06
44335.0,433.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-08-13
44337.0,433.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-08-27
44338.0,433.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-09-03
44341.0,433.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-09-24
44342.0,433.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-10-01
44348.0,433.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-11-12
44356.0,433.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-01-07
44357.0,433.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-01-14
44359.0,433.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-01-28
44364.0,433.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-03-04
44365.0,433.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-03-11
44368.0,433.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-04-01
44369.0,433.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-04-08
44370.0,433.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-04-15
44375.0,433.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-05-20
44376.0,433.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-05-27
44380.0,434.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2019-10-17
44382.0,434.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2019-10-31
44389.0,434.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2019-12-19
44391.0,434.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-01-02
44393.0,434.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-01-16
44395.0,434.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-01-30
44398.0,434.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-02-20
44402.0,434.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-03-19
44403.0,434.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-03-26
44405.0,434.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-04-09
44407.0,434.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-04-23
44408.0,434.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-04-30
44409.0,434.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-05-07
44412.0,434.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-05-28
44418.0,434.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2020-07-09
44421.0,434.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-07-30
44424.0,434.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-08-20
44426.0,434.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-09-03
44427.0,434.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-09-10
44428.0,434.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-09-17
44429.0,434.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-09-24
44433.0,434.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-10-22
44435.0,434.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-11-05
44436.0,434.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-11-12
44439.0,434.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-03
44442.0,434.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-24
44445.0,434.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-01-14
44447.0,434.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-01-28
44451.0,434.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-02-25
44455.0,434.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-03-25
44459.0,434.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-04-22
44463.0,434.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-05-20
44464.0,434.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-05-27
44466.0,434.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-06-10
44469.0,434.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2021-07-01
44470.0,434.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-07-08
44471.0,434.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-07-15
44472.0,434.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-07-22
44481.0,434.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-09-23
44482.0,434.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-09-30
44490.0,434.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-11-25
44491.0,434.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-12-02
44496.0,434.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-01-06
44500.0,434.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2022-02-03
44503.0,434.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-02-24
44512.0,434.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2022-04-28
44519.0,434.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-06-16
44520.0,434.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2022-06-23
44522.0,434.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2022-07-07
44525.0,434.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-07-28
44528.0,434.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2022-08-18
44530.0,434.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2022-09-01
44532.0,434.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2022-09-15
44533.0,434.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-09-22
44534.0,434.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-09-29
44540.0,435.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2019-10-03
44544.0,435.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-10-31
44549.0,435.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-12-05
44553.0,435.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-01-02
44554.0,435.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-01-09
44561.0,435.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-02-27
44564.0,435.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-03-19
44567.0,435.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-04-09
44568.0,435.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-04-16
44579.0,435.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-07-02
44582.0,435.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-07-23
44586.0,435.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-08-20
44594.0,435.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-10-15
44598.0,435.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-11-12
44601.0,435.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-12-03
44607.0,435.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-01-14
44614.0,435.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-03-04
44616.0,435.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-03-18
44618.0,435.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-04-01
44621.0,435.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-04-22
44622.0,435.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-04-29
44624.0,435.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2021-05-13
44625.0,435.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2021-05-20
44626.0,436.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-09-26
44627.0,436.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-10-03
44629.0,436.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-10-17
44631.0,436.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2019-10-31
44634.0,436.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2019-11-21
44636.0,436.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2019-12-05
44640.0,436.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-01-02
44642.0,436.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-01-16
44643.0,436.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-01-23
44644.0,436.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-01-30
44645.0,436.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-02-06
44647.0,436.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-02-20
44648.0,436.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-02-27
44650.0,436.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-03-12
44654.0,436.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-04-09
44656.0,436.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-04-23
44657.0,436.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-04-30
44661.0,436.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-05-28
44662.0,436.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-06-04
